date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:59:06	112608/112608	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Mar%202011%2014:59:03%20GMT	http://www.godaddy.com/affiliates/affiliate-program.aspx	C:/My%20Web%20Sites/Go%20Daddy/www.godaddy.com/affiliates/affiliate-program.html	(from )
11:59:07	112640/112640	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Mar%202011%2014:59:04%20GMT	http://www.godaddy.com/affiliates/affiliate-program.aspx?ci=44127	C:/My%20Web%20Sites/Go%20Daddy/www.godaddy.com/affiliates/affiliate-program2483.html	(from )
11:59:08	204089/204089	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Mar%202011%2014:59:05%20GMT	http://www.godaddy.com/domains/search.aspx?ci=8990	C:/My%20Web%20Sites/Go%20Daddy/www.godaddy.com/domains/searchc15f.html	(from )
11:59:11	188043/188043	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Mar%202011%2014:59:08%20GMT	http://www.godaddy.com/domains/domain-transfer.aspx?ci=8992	C:/My%20Web%20Sites/Go%20Daddy/www.godaddy.com/domains/domain-transfer6d20.html	(from )
11:59:13	188005/188005	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Mar%202011%2014:59:11%20GMT	http://www.godaddy.com/domains/domain-transfer.aspx	C:/My%20Web%20Sites/Go%20Daddy/www.godaddy.com/domains/domain-transfer.html	(from )
11:59:15	195007/195007	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Mar%202011%2014:59:13%20GMT	http://www.godaddy.com/domains/searchbulk.aspx?ci=8991	C:/My%20Web%20Sites/Go%20Daddy/www.godaddy.com/domains/searchbulk98b4.html	(from )
11:59:17	194969/194969	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Mar%202011%2014:59:14%20GMT	http://www.godaddy.com/domains/searchbulk.aspx	C:/My%20Web%20Sites/Go%20Daddy/www.godaddy.com/domains/searchbulk.html	(from )
11:59:20	184263/184263	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Mar%202011%2014:59:17%20GMT	http://www.godaddy.com/domains/bulk-domain-transfer.aspx?ci=8993	C:/My%20Web%20Sites/Go%20Daddy/www.godaddy.com/domains/bulk-domain-transfercd2c.html	(from )
11:59:22	184224/184224	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Mar%202011%2014:59:19%20GMT	http://www.godaddy.com/domains/bulk-domain-transfer.aspx	C:/My%20Web%20Sites/Go%20Daddy/www.godaddy.com/domains/bulk-domain-transfer.html	(from )
11:59:24	161820/161820	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Mar%202011%2014:59:20%20GMT	http://www.godaddy.com/domains/searchidn.aspx?ci=10645	C:/My%20Web%20Sites/Go%20Daddy/www.godaddy.com/domains/searchidnacd1.html	(from )
11:59:25	161779/161779	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Mar%202011%2014:59:22%20GMT	http://www.godaddy.com/domains/searchidn.aspx	C:/My%20Web%20Sites/Go%20Daddy/www.godaddy.com/domains/searchidn.html	(from )
11:59:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Mar%202011%2014:59:23%20GMT	http://www.godaddy.com/gdshop/club/landing.asp?ci=8994	C:/My%20Web%20Sites/Go%20Daddy/www.godaddy.com/gdshop/club/landing.5362e0.delayed	(from )
11:59:27	119914/119914	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Mar%202011%2014:59:24%20GMT	http://www.godaddy.com/Domains/discount-domains.aspx?ci=8994	C:/My%20Web%20Sites/Go%20Daddy/www.godaddy.com/Domains/discount-domains62e0.html	(from )
11:59:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Mar%202011%2014:59:25%20GMT	http://www.godaddy.com/gdshop/club/landing.asp	C:/My%20Web%20Sites/Go%20Daddy/www.godaddy.com/gdshop/club/landing.55.delayed	(from )
11:59:29	119884/119884	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Mar%202011%2014:59:25%20GMT	http://www.godaddy.com/Domains/discount-domains.aspx	C:/My%20Web%20Sites/Go%20Daddy/www.godaddy.com/Domains/discount-domains.html	(from )
11:59:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Mar%202011%2014:59:27%20GMT	http://www.godaddy.com/gdshop/broker/landing.asp?ci=8995	C:/My%20Web%20Sites/Go%20Daddy/www.godaddy.com/gdshop/broker/landing.571b24.delayed	(from )
11:59:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Mar%202011%2014:59:29%20GMT	http://www.godaddy.com/gdshop/broker/landing.asp	C:/My%20Web%20Sites/Go%20Daddy/www.godaddy.com/gdshop/broker/landing.59.delayed	(from )
11:59:30	113132/113132	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Mar%202011%2014:59:28%20GMT	http://www.godaddy.com/domains/domain-broker.aspx?ci=8995	C:/My%20Web%20Sites/Go%20Daddy/www.godaddy.com/domains/domain-broker1b24.html	(from )
11:59:31	113102/113102	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Mar%202011%2014:59:29%20GMT	http://www.godaddy.com/domains/domain-broker.aspx	C:/My%20Web%20Sites/Go%20Daddy/www.godaddy.com/domains/domain-broker.html	(from )
11:59:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Mar%202011%2014:59:30%20GMT	http://www.godaddy.com/gdshop/park/domain-name-parking.asp?ci=8997	C:/My%20Web%20Sites/Go%20Daddy/www.godaddy.com/gdshop/park/domain-name-parking.5bd6fb.delayed	(from )
11:59:33	123179/123179	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Mar%202011%2014:59:30%20GMT	http://www.godaddy.com/parking/domain-name-parking.aspx?ci=8997	C:/My%20Web%20Sites/Go%20Daddy/www.godaddy.com/parking/domain-name-parkingd6fb.html	(from )
11:59:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Mar%202011%2014:59:31%20GMT	http://www.godaddy.com/gdshop/park/domain-name-parking.asp	C:/My%20Web%20Sites/Go%20Daddy/www.godaddy.com/gdshop/park/domain-name-parking.5d.delayed	(from )
11:59:34	123149/123149	---M--	200	added ('OK')	text/html	date:Tue,%2001%20Mar%202011%2014:59:31%20GMT	http://www.godaddy.com/parking/domain-name-parking.aspx	C:/My%20Web%20Sites/Go%20Daddy/www.godaddy.com/parking/domain-name-parking.html	(from )
