date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:15:21	3166/3166	---M--	200	added ('OK')	image/jpeg	etag:%228c2032-c5e-49cf2587628c0%22	http://www.barganhando.com/files/imgs/galeria_bcc08d317e9e6dac0da9d12ced0ccbbc.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/galeria_bcc08d317e9e6dac0da9d12ced0ccbbc.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:21	10225/10225	---M--	200	added ('OK')	image/jpeg	etag:%228c7cec-27f1-49cf2587628c0%22	http://www.barganhando.com/files/imgs/grande_galeria_bcc08d317e9e6dac0da9d12ced0ccbbc.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/grande_galeria_bcc08d317e9e6dac0da9d12ced0ccbbc.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:21	2563/2563	---M--	200	added ('OK')	image/jpeg	etag:%228d6bdb-a03-49cf2593c8600%22	http://www.barganhando.com/files/imgs/galeria_262e3826a38ecc4cb51d716a25945ce0.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/galeria_262e3826a38ecc4cb51d716a25945ce0.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:21	8294/8294	---M--	200	added ('OK')	image/jpeg	etag:%228f62a9-2066-49cf2593c8600%22	http://www.barganhando.com/files/imgs/grande_galeria_262e3826a38ecc4cb51d716a25945ce0.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/grande_galeria_262e3826a38ecc4cb51d716a25945ce0.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:22	3534/3534	---M--	200	added ('OK')	image/jpeg	etag:%2291d0b7-dce-49cf25a4f2e80%22	http://www.barganhando.com/files/imgs/galeria_fb528b3ff0e222b54937d40bbcd26576.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/galeria_fb528b3ff0e222b54937d40bbcd26576.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:22	2737/2737	---M--	200	added ('OK')	image/jpeg	etag:%22920e68-ab1-49cf25b24ce00%22	http://www.barganhando.com/files/imgs/galeria_aec92daa49ac7148852bbbc740c8bc61.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/galeria_aec92daa49ac7148852bbbc740c8bc61.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:23	2813/2813	---M--	200	added ('OK')	image/jpeg	etag:%229214ba-afd-49cf25c55fb00%22	http://www.barganhando.com/files/imgs/galeria_615f06b0b6ab9595b9f4711bbe725e22.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/galeria_615f06b0b6ab9595b9f4711bbe725e22.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:24	9473/9473	---M--	200	added ('OK')	image/jpeg	etag:%229214d9-2501-49cf25c55fb00%22	http://www.barganhando.com/files/imgs/grande_galeria_615f06b0b6ab9595b9f4711bbe725e22.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/grande_galeria_615f06b0b6ab9595b9f4711bbe725e22.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:24	6281/6281	---M--	200	added ('OK')	image/jpeg	etag:%22921614-1889-49cf25cfdd3c0%22	http://www.barganhando.com/files/imgs/grande_galeria_2d8609fb42f649ea3b11e97341bf05ec.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/grande_galeria_2d8609fb42f649ea3b11e97341bf05ec.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:24	2283/2283	---M--	200	added ('OK')	image/jpeg	etag:%229215f2-8eb-49cf25cfdd3c0%22	http://www.barganhando.com/files/imgs/galeria_2d8609fb42f649ea3b11e97341bf05ec.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/galeria_2d8609fb42f649ea3b11e97341bf05ec.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:25	24230/24230	---M--	200	added ('OK')	image/jpeg	etag:%22920e8b-5ea6-49cf25b341040%22	http://www.barganhando.com/files/imgs/grande_galeria_aec92daa49ac7148852bbbc740c8bc61.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/grande_galeria_aec92daa49ac7148852bbbc740c8bc61.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:25	38479/38479	---M--	200	added ('OK')	image/jpeg	etag:%2291e372-964f-49cf25a4f2e80%22	http://www.barganhando.com/files/imgs/grande_galeria_fb528b3ff0e222b54937d40bbcd26576.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/grande_galeria_fb528b3ff0e222b54937d40bbcd26576.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:25	24362/24362	---M--	200	added ('OK')	text/html	date:Mon,%2028%20Feb%202011%2023:15:24%20GMT	http://www.barganhando.com/?c=61	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/indexcbc5.html	(from http://www.barganhando.com/ofertas-recentes/)
20:15:27	3101/3101	---M--	200	added ('OK')	image/jpeg	etag:%22895ff0-c1d-49c933e1c24c0%22	http://www.barganhando.com/files/imgs/galeria_0d497a799ba08d1f6eb175bde9213514.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/galeria_0d497a799ba08d1f6eb175bde9213514.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:27	11292/11292	---M--	200	added ('OK')	image/jpeg	etag:%227e797e-2c1c-49c92cccd2f80%22	http://www.barganhando.com/files/imgs/empresa_0d5136e3d99bbb3d08d68e2fd708eb62.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/empresa_0d5136e3d99bbb3d08d68e2fd708eb62.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:28	3973/3973	---M--	200	added ('OK')	image/jpeg	etag:%227ccc5f-f85-49c933f6bd640%22	http://www.barganhando.com/files/imgs/galeria_1e7a451cad2b22a78a9b713158d06b4e.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/galeria_1e7a451cad2b22a78a9b713158d06b4e.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:32	38138/38138	---M--	200	added ('OK')	image/jpeg	etag:%22896006-94fa-49c933e1c24c0%22	http://www.barganhando.com/files/imgs/grande_galeria_0d497a799ba08d1f6eb175bde9213514.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/grande_galeria_0d497a799ba08d1f6eb175bde9213514.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:33	3588/3588	---M--	200	added ('OK')	image/jpeg	etag:%227f416b-e04-49c93405ffa40%22	http://www.barganhando.com/files/imgs/galeria_6d537add726a5aed2efa6f0a9eda1e6a.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/galeria_6d537add726a5aed2efa6f0a9eda1e6a.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:33	62642/62642	---M--	200	added ('OK')	image/jpeg	etag:%227e61c9-f4b2-49c9335a56540%22	http://www.barganhando.com/files/imgs/grande_6e33c451f1bd79c029f1c6b6f60ba960.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/grande_6e33c451f1bd79c029f1c6b6f60ba960.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:34	3836/3836	---M--	200	added ('OK')	image/jpeg	etag:%2289d835-efc-49c9343a73600%22	http://www.barganhando.com/files/imgs/galeria_b7d097f04f9fc2745cc46912fbae347b.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/galeria_b7d097f04f9fc2745cc46912fbae347b.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:36	46545/46545	---M--	200	added ('OK')	image/jpeg	etag:%227f477d-b5d1-49c93405ffa40%22	http://www.barganhando.com/files/imgs/grande_galeria_6d537add726a5aed2efa6f0a9eda1e6a.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/grande_galeria_6d537add726a5aed2efa6f0a9eda1e6a.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:37	3083/3083	---M--	200	added ('OK')	image/jpeg	etag:%227e735e-c0b-49c9346281480%22	http://www.barganhando.com/files/imgs/galeria_b75db9749f03c23ac7af8ad6e00aebc2.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/galeria_b75db9749f03c23ac7af8ad6e00aebc2.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:37	66461/66461	---M--	200	added ('OK')	image/jpeg	etag:%227e7382-1039d-49c933f6bd640%22	http://www.barganhando.com/files/imgs/grande_galeria_1e7a451cad2b22a78a9b713158d06b4e.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/grande_galeria_1e7a451cad2b22a78a9b713158d06b4e.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:38	2964/2964	---M--	200	added ('OK')	image/jpeg	etag:%2289ff80-b94-49c93476883c0%22	http://www.barganhando.com/files/imgs/galeria_79c5f5658545ba0ce28c19296ca89c48.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/galeria_79c5f5658545ba0ce28c19296ca89c48.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:39	21057/21057	---M--	200	added ('OK')	text/html	date:Mon,%2028%20Feb%202011%2023:15:38%20GMT	http://www.barganhando.com/?c=60	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/indexb251.html	(from http://www.barganhando.com/ofertas-recentes/)
20:15:40	48367/48367	---M--	200	added ('OK')	image/jpeg	etag:%2289ff50-bcef-49c9343a73600%22	http://www.barganhando.com/files/imgs/grande_galeria_b7d097f04f9fc2745cc46912fbae347b.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/grande_galeria_b7d097f04f9fc2745cc46912fbae347b.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:40	41896/41896	---M--	200	added ('OK')	image/jpeg	etag:%227e7372-a3a8-49c9346281480%22	http://www.barganhando.com/files/imgs/grande_galeria_b75db9749f03c23ac7af8ad6e00aebc2.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/grande_galeria_b75db9749f03c23ac7af8ad6e00aebc2.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:42	38489/38489	---M--	200	added ('OK')	image/jpeg	etag:%228a0e72-9659-49c93476883c0%22	http://www.barganhando.com/files/imgs/grande_galeria_79c5f5658545ba0ce28c19296ca89c48.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/grande_galeria_79c5f5658545ba0ce28c19296ca89c48.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:42	10488/10488	---M--	200	added ('OK')	image/jpeg	etag:%227a6cd9-28f8-49c7f356da380%22	http://www.barganhando.com/files/imgs/empresa_530bcff6230101a8963b42fb87f211af.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/empresa_530bcff6230101a8963b42fb87f211af.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:42	23359/23359	---M--	200	added ('OK')	text/html	date:Mon,%2028%20Feb%202011%2023:15:41%20GMT	http://www.barganhando.com/?c=58	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/indexa807.html	(from http://www.barganhando.com/ofertas-recentes/)
20:15:44	8357/8357	---M--	200	added ('OK')	image/jpeg	etag:%22822a07-20a5-49c074816cac0%22	http://www.barganhando.com/files/imgs/empresa_453de977f7dc120fbf988f05b02d4760.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/empresa_453de977f7dc120fbf988f05b02d4760.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:45	3246/3246	---M--	200	added ('OK')	image/jpeg	etag:%22822420-cae-49c077eece0c0%22	http://www.barganhando.com/files/imgs/galeria_41d295b6e820e180bc86266b1466fb87.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/galeria_41d295b6e820e180bc86266b1466fb87.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:47	57127/57127	---M--	200	added ('OK')	image/jpeg	etag:%22818358-df27-49c7a7a9e9900%22	http://www.barganhando.com/files/imgs/grande_69e333fc4510a21526166dbd84a28087.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/grande_69e333fc4510a21526166dbd84a28087.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:48	3880/3880	---M--	200	added ('OK')	image/jpeg	etag:%227fe8fd-f28-49c07867ebe80%22	http://www.barganhando.com/files/imgs/galeria_dfe92ee99fb244e19e511ff0d04a0e03.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/galeria_dfe92ee99fb244e19e511ff0d04a0e03.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:48	33633/33633	---M--	200	added ('OK')	image/jpeg	etag:%2282242c-8361-49c077eece0c0%22	http://www.barganhando.com/files/imgs/grande_galeria_41d295b6e820e180bc86266b1466fb87.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/grande_galeria_41d295b6e820e180bc86266b1466fb87.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:49	3467/3467	---M--	200	added ('OK')	image/jpeg	etag:%2281ae26-d8b-49c0788488200%22	http://www.barganhando.com/files/imgs/galeria_72cef1e1516cee287176828aecdd6045.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/galeria_72cef1e1516cee287176828aecdd6045.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:50	56062/56062	---M--	200	added ('OK')	image/jpeg	etag:%228223f7-dafe-49c07721c3d00%22	http://www.barganhando.com/files/imgs/grande_4d8e6430d3767253347ca73e29664e60.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/grande_4d8e6430d3767253347ca73e29664e60.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:51	43250/43250	---M--	200	added ('OK')	image/jpeg	etag:%227fea61-a8f2-49c07867ebe80%22	http://www.barganhando.com/files/imgs/grande_galeria_dfe92ee99fb244e19e511ff0d04a0e03.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/grande_galeria_dfe92ee99fb244e19e511ff0d04a0e03.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:51	3524/3524	---M--	200	added ('OK')	image/jpeg	etag:%2281459f-dc4-49c078a9b99c0%22	http://www.barganhando.com/files/imgs/galeria_e1ed30955169d8ddddf713ecb8c713cc.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/galeria_e1ed30955169d8ddddf713ecb8c713cc.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:53	3071/3071	---M--	200	added ('OK')	image/jpeg	etag:%22824d04-bff-49c078e1fde80%22	http://www.barganhando.com/files/imgs/galeria_a264654cc47a0507d61633c8576c159e.JPG	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/galeria_a264654cc47a0507d61633c8576c159e.JPG	(from http://www.barganhando.com/ofertas-recentes/)
20:15:54	21343/21343	---M--	200	added ('OK')	text/html	date:Mon,%2028%20Feb%202011%2023:15:53%20GMT	http://www.barganhando.com/?c=57	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/index124f.html	(from http://www.barganhando.com/ofertas-recentes/)
20:15:54	43404/43404	---M--	200	added ('OK')	image/jpeg	etag:%2281b2fb-a98c-49c0788488200%22	http://www.barganhando.com/files/imgs/grande_galeria_72cef1e1516cee287176828aecdd6045.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/grande_galeria_72cef1e1516cee287176828aecdd6045.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:55	39321/39321	---M--	200	added ('OK')	image/jpeg	etag:%228145a0-9999-49c078a9b99c0%22	http://www.barganhando.com/files/imgs/grande_galeria_e1ed30955169d8ddddf713ecb8c713cc.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/grande_galeria_e1ed30955169d8ddddf713ecb8c713cc.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:56	4989/4989	---M--	200	added ('OK')	image/gif	etag:%2280acca-137d-49bf2b6aca000%22	http://www.barganhando.com/files/imgs/empresa_2a62457f663b35433f3c0a197f1746d4.gif	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/empresa_2a62457f663b35433f3c0a197f1746d4.gif	(from http://www.barganhando.com/ofertas-recentes/)
20:15:56	34704/34704	---M--	200	added ('OK')	image/jpeg	etag:%22824d05-8790-49c078e1fde80%22	http://www.barganhando.com/files/imgs/grande_galeria_a264654cc47a0507d61633c8576c159e.JPG	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/grande_galeria_a264654cc47a0507d61633c8576c159e.JPG	(from http://www.barganhando.com/ofertas-recentes/)
20:15:57	25287/25287	---M--	200	added ('OK')	text/html	date:Mon,%2028%20Feb%202011%2023:15:55%20GMT	http://www.barganhando.com/?c=56	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/index0fa4.html	(from http://www.barganhando.com/ofertas-recentes/)
20:15:58	4112/4112	---M--	200	added ('OK')	image/jpeg	etag:%227fba42-1010-49bca8d3b1080%22	http://www.barganhando.com/files/imgs/empresa_63343b2572c9a85e39e3b328acdac544.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/empresa_63343b2572c9a85e39e3b328acdac544.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:15:59	2904/2904	---M--	200	added ('OK')	image/jpeg	etag:%227fbe83-b58-49bcaff6ee780%22	http://www.barganhando.com/files/imgs/galeria_cbfe4ccda948495fd570885edf64926d.JPG	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/galeria_cbfe4ccda948495fd570885edf64926d.JPG	(from http://www.barganhando.com/ofertas-recentes/)
20:16:00	47403/47403	---M--	200	added ('OK')	image/jpeg	etag:%22811dbc-b92b-49bf61034d2c0%22	http://www.barganhando.com/files/imgs/grande_8306e8ac767976a01a54965fa85c7df4.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/grande_8306e8ac767976a01a54965fa85c7df4.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:16:00	18647/18647	---M--	200	added ('OK')	image/jpeg	etag:%227fbe84-48d7-49bcaff6ee780%22	http://www.barganhando.com/files/imgs/grande_galeria_cbfe4ccda948495fd570885edf64926d.JPG	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/grande_galeria_cbfe4ccda948495fd570885edf64926d.JPG	(from http://www.barganhando.com/ofertas-recentes/)
20:16:00	2678/2678	---M--	200	added ('OK')	image/jpeg	etag:%227fbec0-a76-49bcb00260280%22	http://www.barganhando.com/files/imgs/galeria_6909324fbea653d57466d6c4eecfd4f4.JPG	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/galeria_6909324fbea653d57466d6c4eecfd4f4.JPG	(from http://www.barganhando.com/ofertas-recentes/)
20:16:01	16364/16364	---M--	200	added ('OK')	image/jpeg	etag:%227fbec1-3fec-49bcb00260280%22	http://www.barganhando.com/files/imgs/grande_galeria_6909324fbea653d57466d6c4eecfd4f4.JPG	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/grande_galeria_6909324fbea653d57466d6c4eecfd4f4.JPG	(from http://www.barganhando.com/ofertas-recentes/)
20:16:01	3022/3022	---M--	200	added ('OK')	image/jpeg	etag:%227fbec9-bce-49bcb01ff0840%22	http://www.barganhando.com/files/imgs/galeria_4e62b9fab7c6b4fcbc3119d9617f6d6b.JPG	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/galeria_4e62b9fab7c6b4fcbc3119d9617f6d6b.JPG	(from http://www.barganhando.com/ofertas-recentes/)
20:16:02	3240/3240	---M--	200	added ('OK')	image/jpeg	etag:%227fbecf-ca8-49bcb02a6e100%22	http://www.barganhando.com/files/imgs/galeria_a387c0f832fc960fa6e322e9d4f5fe02.JPG	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/galeria_a387c0f832fc960fa6e322e9d4f5fe02.JPG	(from http://www.barganhando.com/ofertas-recentes/)
20:16:03	45857/45857	---M--	200	added ('OK')	image/jpeg	etag:%227fbcad-b321-49bcaf93bfd80%22	http://www.barganhando.com/files/imgs/grande_3fad523e83dc569d1d2be0cdeb5bc399.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/grande_3fad523e83dc569d1d2be0cdeb5bc399.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:16:03	17685/17685	---M--	200	added ('OK')	image/jpeg	etag:%227fbeca-4515-49bcb01ff0840%22	http://www.barganhando.com/files/imgs/grande_galeria_4e62b9fab7c6b4fcbc3119d9617f6d6b.JPG	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/grande_galeria_4e62b9fab7c6b4fcbc3119d9617f6d6b.JPG	(from http://www.barganhando.com/ofertas-recentes/)
20:16:04	3367/3367	---M--	200	added ('OK')	image/jpeg	etag:%222a444e-d27-49bcb039b0500%22	http://www.barganhando.com/files/imgs/galeria_0ce3e929d475400d9ae6b077436daf23.JPG	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/galeria_0ce3e929d475400d9ae6b077436daf23.JPG	(from http://www.barganhando.com/ofertas-recentes/)
20:16:04	19973/19973	---M--	200	added ('OK')	image/jpeg	etag:%227fbed0-4e05-49bcb02a6e100%22	http://www.barganhando.com/files/imgs/grande_galeria_a387c0f832fc960fa6e322e9d4f5fe02.JPG	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/grande_galeria_a387c0f832fc960fa6e322e9d4f5fe02.JPG	(from http://www.barganhando.com/ofertas-recentes/)
20:16:05	3591/3591	---M--	200	added ('OK')	image/jpeg	etag:%2231c240-e07-49bcb04522000%22	http://www.barganhando.com/files/imgs/galeria_f50dcec20138a85a99529823933fd447.JPG	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/galeria_f50dcec20138a85a99529823933fd447.JPG	(from http://www.barganhando.com/ofertas-recentes/)
20:16:05	3691/3691	---M--	200	added ('OK')	image/jpeg	etag:%2231cd27-e6b-49bcb04f9f8c0%22	http://www.barganhando.com/files/imgs/galeria_f50672981e27dc5da8b2e1260a58d65a.JPG	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/galeria_f50672981e27dc5da8b2e1260a58d65a.JPG	(from http://www.barganhando.com/ofertas-recentes/)
20:16:05	21493/21493	---M--	200	added ('OK')	image/jpeg	etag:%222a444f-53f5-49bcb039b0500%22	http://www.barganhando.com/files/imgs/grande_galeria_0ce3e929d475400d9ae6b077436daf23.JPG	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/grande_galeria_0ce3e929d475400d9ae6b077436daf23.JPG	(from http://www.barganhando.com/ofertas-recentes/)
20:16:07	21975/21975	---M--	200	added ('OK')	image/jpeg	etag:%2231c2e8-55d7-49bcb04522000%22	http://www.barganhando.com/files/imgs/grande_galeria_f50dcec20138a85a99529823933fd447.JPG	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/grande_galeria_f50dcec20138a85a99529823933fd447.JPG	(from http://www.barganhando.com/ofertas-recentes/)
20:16:07	4081/4081	---M--	200	added ('OK')	image/jpeg	etag:%22327c89-ff1-49bcb05c05600%22	http://www.barganhando.com/files/imgs/galeria_4f7e1a3f1a9302b889347957b43b3928.JPG	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/galeria_4f7e1a3f1a9302b889347957b43b3928.JPG	(from http://www.barganhando.com/ofertas-recentes/)
20:16:07	22497/22497	---M--	200	added ('OK')	image/jpeg	etag:%2231cd7a-57e1-49bcb04f9f8c0%22	http://www.barganhando.com/files/imgs/grande_galeria_f50672981e27dc5da8b2e1260a58d65a.JPG	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/grande_galeria_f50672981e27dc5da8b2e1260a58d65a.JPG	(from http://www.barganhando.com/ofertas-recentes/)
20:16:08	3244/3244	---M--	200	added ('OK')	image/jpeg	etag:%227f4634-cac-49bcb06f18300%22	http://www.barganhando.com/files/imgs/galeria_ee137efcdc90734fc5bfc4037e769106.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/galeria_ee137efcdc90734fc5bfc4037e769106.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:16:08	3446/3446	---M--	200	added ('OK')	image/jpeg	etag:%227f4ac5-d76-49bcb07d664c0%22	http://www.barganhando.com/files/imgs/galeria_233b5cc8087fdfb8a9797335122f74d6.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/galeria_233b5cc8087fdfb8a9797335122f74d6.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:16:10	31080/31080	---M--	200	added ('OK')	image/jpeg	etag:%22327c8e-7968-49bcb05c05600%22	http://www.barganhando.com/files/imgs/grande_galeria_4f7e1a3f1a9302b889347957b43b3928.JPG	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/grande_galeria_4f7e1a3f1a9302b889347957b43b3928.JPG	(from http://www.barganhando.com/ofertas-recentes/)
20:16:11	3828/3828	---M--	200	added ('OK')	image/jpeg	etag:%227f9823-ef4-49bcb087e3d80%22	http://www.barganhando.com/files/imgs/galeria_3e9f5f9599082fcd34961c839f864352.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/galeria_3e9f5f9599082fcd34961c839f864352.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:16:13	38857/38857	---M--	200	added ('OK')	image/jpeg	etag:%227f4a47-97c9-49bcb06f18300%22	http://www.barganhando.com/files/imgs/grande_galeria_ee137efcdc90734fc5bfc4037e769106.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/grande_galeria_ee137efcdc90734fc5bfc4037e769106.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:16:13	39440/39440	---M--	200	added ('OK')	image/jpeg	etag:%227f4ace-9a10-49bcb07d664c0%22	http://www.barganhando.com/files/imgs/grande_galeria_233b5cc8087fdfb8a9797335122f74d6.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/grande_galeria_233b5cc8087fdfb8a9797335122f74d6.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:16:14	3820/3820	---M--	200	added ('OK')	image/jpeg	etag:%227f9e76-eec-49bcb09261640%22	http://www.barganhando.com/files/imgs/galeria_fe7025a8eeed220312180144e5fc8907.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/galeria_fe7025a8eeed220312180144e5fc8907.jpg	(from http://www.barganhando.com/ofertas-recentes/)
20:16:15	21325/21325	---M--	200	added ('OK')	text/html	date:Mon,%2028%20Feb%202011%2023:16:13%20GMT	http://www.barganhando.com/?c=55	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/index87d6.html	(from http://www.barganhando.com/ofertas-recentes/)
20:16:15	47887/47887	---M--	200	added ('OK')	image/jpeg	etag:%227f9853-bb0f-49bcb087e3d80%22	http://www.barganhando.com/files/imgs/grande_galeria_3e9f5f9599082fcd34961c839f864352.jpg	C:/My%20Web%20Sites/Barganhando/www.barganhando.com/files/imgs/grande_galeria_3e9f5f9599082fcd34961c839f864352.jpg	(from http://www.barganhando.com/ofertas-recentes/)
